filename,width,height,class,xmin,ymin,xmax,ymax
566_ud.jpg,634,499,polyp,288,171,399,263
118_others.jpg,574,500,polyp,440,168,551,343
26_others.jpg,574,500,polyp,192,136,295,223
499_lr.jpg,634,499,polyp,217,162,527,423
161_crop.jpg,574,500,polyp,152,153,254,231
405_ud.jpg,634,499,polyp,147,89,327,250
307_crop.jpg,574,500,polyp,153,80,455,391
546_others.jpg,634,499,polyp,96,400,246,479
306_crop.jpg,574,500,polyp,48,48,471,391
254_ud.jpg,574,500,polyp,208,120,319,247
224_others.jpg,574,500,polyp,192,408,303,479
160_crop.jpg,574,500,polyp,208,152,279,231
505_ud.jpg,634,499,polyp,72,304,287,498
213_others.jpg,574,500,polyp,280,320,423,431
571_others.jpg,634,499,polyp,408,176,431,214
330_others.jpg,574,500,polyp,16,8,471,303
145_affine.jpg,574,500,polyp,185,168,375,499
329_ud.jpg,574,500,polyp,152,272,495,494
452_others.jpg,634,499,polyp,208,384,263,439
43_lr.jpg,574,500,polyp,200,144,293,263
229_ud.jpg,574,500,polyp,312,113,463,343
73_others.jpg,574,500,polyp,344,240,471,407
338_affine.jpg,574,500,polyp,160,0,495,423
44_others.jpg,574,500,polyp,184,248,247,316
307_others.jpg,574,500,polyp,152,96,543,415
434_crop.jpg,634,499,polyp,176,216,239,303
172_affine.jpg,574,500,polyp,352,136,486,239
278_crop.jpg,574,500,polyp,352,168,573,284
157_lr.jpg,574,500,polyp,280,352,375,447
2_others.jpg,574,500,polyp,249,72,302,111
279_crop.jpg,574,500,polyp,320,240,495,390
184_crop.jpg,574,500,polyp,169,256,231,342
450_ud.jpg,634,499,polyp,248,200,292,247
98_affine.jpg,574,500,polyp,392,242,503,438
301_ud.jpg,574,500,polyp,88,20,487,351
185_crop.jpg,574,500,polyp,193,248,263,287
90_others.jpg,574,500,polyp,295,224,358,279
550_ud.jpg,634,499,polyp,360,72,439,119
201_ud.jpg,574,500,polyp,200,144,279,212
486_others.jpg,634,499,polyp,0,184,166,397
199_others.jpg,574,500,polyp,112,296,215,399
370_crop.jpg,574,500,polyp,192,194,247,247
238.jpg,574,500,polyp,226,147,415,366
116_crop.jpg,574,500,polyp,128,233,223,319
117_crop.jpg,574,500,polyp,393,146,463,271
371_crop.jpg,574,500,polyp,185,132,239,175
204.jpg,574,500,polyp,400,235,519,303
362_ud.jpg,574,500,polyp,160,312,303,415
562.jpg,634,499,polyp,200,65,558,431
292_others.jpg,574,500,polyp,184,10,470,223
533_ud.jpg,634,499,polyp,192,312,295,413
576.jpg,634,499,polyp,496,330,526,367
94_ud.jpg,574,500,polyp,336,304,415,359
210.jpg,574,500,polyp,328,384,439,455
134_lr.jpg,574,500,polyp,40,176,167,383
442_crop.jpg,634,499,polyp,321,113,430,267
383_lr.jpg,634,499,polyp,328,241,390,342
386_others.jpg,634,499,polyp,240,171,303,261
443_crop.jpg,634,499,polyp,232,24,504,226
413_affine.jpg,634,499,polyp,176,184,334,399
98_ud.jpg,574,500,polyp,360,64,495,252
32_affine.jpg,574,500,polyp,128,344,287,499
379_others.jpg,574,500,polyp,160,184,223,230
503_crop.jpg,634,499,polyp,72,297,134,359
145_lr.jpg,574,500,polyp,72,216,327,479
104_others.jpg,574,500,polyp,152,200,439,479
371_affine.jpg,574,500,polyp,81,161,135,215
358.jpg,574,500,polyp,216,184,263,223
370.jpg,574,500,polyp,136,164,207,223
90_crop.jpg,574,500,polyp,280,224,350,269
133_others.jpg,574,500,polyp,360,248,495,430
346_affine.jpg,574,500,polyp,256,88,359,159
416.jpg,634,499,polyp,217,352,319,407
402.jpg,634,499,polyp,442,336,511,471
91_crop.jpg,574,500,polyp,360,249,407,286
364.jpg,574,500,polyp,152,153,247,214
213_ud.jpg,574,500,polyp,280,72,423,175
79_lr.jpg,574,500,polyp,200,200,311,263
265_affine.jpg,574,500,polyp,528,0,573,110
499_crop.jpg,634,499,polyp,152,183,375,431
138_lr.jpg,574,500,polyp,80,217,335,484
313_ud.jpg,574,500,polyp,201,72,495,452
442_ud.jpg,634,499,polyp,321,168,463,351
530_affine.jpg,634,499,polyp,104,232,302,383
231_crop.jpg,574,500,polyp,336,224,415,356
252_affine.jpg,574,500,polyp,289,200,398,311
230_crop.jpg,574,500,polyp,401,241,502,390
538_others.jpg,634,499,polyp,218,64,311,135
479_others.jpg,634,499,polyp,386,160,463,287
166_others.jpg,574,500,polyp,120,323,271,455
58_others.jpg,574,500,polyp,176,120,303,254
313_affine.jpg,574,500,polyp,208,0,471,303
50_affine.jpg,574,500,polyp,192,136,247,222
446_affine.jpg,634,499,polyp,296,72,527,287
270_ud.jpg,574,500,polyp,168,56,263,319
521_ud.jpg,634,499,polyp,414,192,484,271
67_affine.jpg,574,500,polyp,276,370,454,499
172.jpg,574,500,polyp,248,136,374,223
159_affine.jpg,574,500,polyp,284,296,407,380
151_others.jpg,574,500,polyp,160,168,311,303
166.jpg,574,500,polyp,120,323,271,455
324_affine.jpg,574,500,polyp,3,0,199,101
370_ud.jpg,574,500,polyp,136,272,207,335
98.jpg,574,500,polyp,360,248,495,430
421_ud.jpg,634,499,polyp,264,68,415,204
73.jpg,574,500,polyp,344,240,471,407
565_affine.jpg,634,499,polyp,449,304,551,384
199.jpg,574,500,polyp,112,296,215,396
207_affine.jpg,574,500,polyp,320,264,398,351
67.jpg,574,500,polyp,384,241,535,407
291_lr.jpg,574,500,polyp,48,200,359,343
230_affine.jpg,574,500,polyp,352,299,487,471
339_crop.jpg,574,500,polyp,144,80,447,343
67_lr.jpg,574,500,polyp,40,240,190,407
391_lr.jpg,634,499,polyp,400,314,447,381
238_others.jpg,574,500,polyp,226,147,415,366
338_crop.jpg,574,500,polyp,88,88,383,407
126_lr.jpg,574,500,polyp,64,248,318,487
552_affine.jpg,634,499,polyp,64,152,374,423
63_ud.jpg,574,500,polyp,216,17,431,256
209_lr.jpg,574,500,polyp,74,376,143,431
295_ud.jpg,574,500,polyp,216,144,551,327
500_affine.jpg,634,499,polyp,166,184,471,407
398_crop.jpg,634,499,polyp,337,249,503,447
14.jpg,574,500,polyp,216,288,351,431
309_lr.jpg,574,500,polyp,136,144,479,463
458_lr.jpg,634,499,polyp,243,240,279,287
122_ud.jpg,574,500,polyp,376,104,551,479
395_ud.jpg,634,499,polyp,352,76,571,416
255_affine.jpg,574,500,polyp,160,305,279,406
530_crop.jpg,634,499,polyp,296,162,476,263
531_crop.jpg,634,499,polyp,399,145,472,207
274_lr.jpg,574,500,polyp,16,144,349,334
376_affine.jpg,574,500,polyp,216,224,279,293
202_crop.jpg,574,500,polyp,240,242,335,335
374_lr.jpg,574,500,polyp,368,161,429,223
425_lr.jpg,634,499,polyp,64,144,607,295
414_affine.jpg,634,499,polyp,55,153,255,423
129.jpg,574,500,polyp,209,132,479,407
35_affine.jpg,574,500,polyp,144,313,319,499
203_crop.jpg,574,500,polyp,289,264,375,343
101.jpg,574,500,polyp,411,164,527,343
349_others.jpg,574,500,polyp,354,296,463,358
423_affine.jpg,634,499,polyp,112,59,345,252
134_others.jpg,574,500,polyp,409,176,535,383
200_affine.jpg,574,500,polyp,120,112,207,199
290_crop.jpg,574,500,polyp,272,202,535,311
562_affine.jpg,634,499,polyp,97,88,527,359
291_crop.jpg,574,500,polyp,216,242,527,359
555_affine.jpg,634,499,polyp,264,177,480,445
438_crop.jpg,634,499,polyp,323,288,367,347
217_lr.jpg,574,500,polyp,24,200,102,351
546_lr.jpg,634,499,polyp,384,400,536,479
317_lr.jpg,574,500,polyp,48,104,421,486
237_affine.jpg,574,500,polyp,192,148,391,359
446_lr.jpg,634,499,polyp,192,128,487,399
439_crop.jpg,634,499,polyp,304,144,431,304
57_affine.jpg,574,500,polyp,241,192,335,311
459.jpg,634,499,polyp,336,249,381,303
169_affine.jpg,574,500,polyp,232,424,391,499
476_affine.jpg,634,499,polyp,51,248,111,295
31_crop.jpg,574,500,polyp,224,280,334,415
161_others.jpg,574,500,polyp,184,152,294,239
314_affine.jpg,574,500,polyp,176,56,455,439
323_affine.jpg,574,500,polyp,0,0,287,326
68_others.jpg,574,500,polyp,425,257,551,399
449_others.jpg,634,499,polyp,225,320,279,374
303.jpg,574,500,polyp,112,24,551,485
317.jpg,574,500,polyp,152,104,526,483
441_affine.jpg,634,499,polyp,384,224,471,479
60_affine.jpg,574,500,polyp,168,280,247,359
141_ud.jpg,574,500,polyp,336,48,535,295
97_others.jpg,574,500,polyp,264,240,359,327
130_ud.jpg,574,500,polyp,232,96,495,367
288.jpg,574,500,polyp,218,176,551,359
287_ud.jpg,574,500,polyp,216,137,551,335
71_ud.jpg,574,500,polyp,440,376,519,471
196_affine.jpg,574,500,polyp,160,64,279,175
481_others.jpg,634,499,polyp,384,160,454,279
437_lr.jpg,634,499,polyp,276,392,335,463
366_lr.jpg,574,500,polyp,328,156,423,223
90_lr.jpg,574,500,polyp,208,224,278,279
539.jpg,634,499,polyp,168,224,343,384
266_lr.jpg,574,500,polyp,272,328,383,463
511.jpg,634,499,polyp,232,368,310,431
505.jpg,634,499,polyp,72,0,286,197
454_lr.jpg,634,499,polyp,392,416,460,463
389_affine.jpg,634,499,polyp,272,288,327,367
125_crop.jpg,574,500,polyp,313,192,519,423
78_crop.jpg,574,500,polyp,288,168,431,242
305_lr.jpg,574,500,polyp,24,56,471,479
343_crop.jpg,574,500,polyp,280,136,335,199
342_crop.jpg,574,500,polyp,248,8,284,31
554_lr.jpg,634,499,polyp,184,264,431,415
205_lr.jpg,574,500,polyp,144,256,224,303
124_crop.jpg,574,500,polyp,257,217,471,399
79_crop.jpg,574,500,polyp,248,225,335,279
299_ud.jpg,574,500,polyp,312,136,547,303
381_others.jpg,634,499,polyp,240,183,301,278
470_crop.jpg,634,499,polyp,233,48,280,95
378_lr.jpg,574,500,polyp,328,176,407,231
295_others.jpg,574,500,polyp,216,168,551,351
153_ud.jpg,574,500,polyp,264,131,423,247
12_ud.jpg,574,500,polyp,8,40,110,167
529_lr.jpg,634,499,polyp,254,216,375,271
278_lr.jpg,574,500,polyp,24,128,287,255
494_crop.jpg,634,499,polyp,288,217,518,471
437_others.jpg,634,499,polyp,296,393,359,463
495_crop.jpg,634,499,polyp,248,208,479,457
106_ud.jpg,574,500,polyp,72,17,369,215
400_others.jpg,634,499,polyp,444,360,519,471
21_others.jpg,574,500,polyp,96,168,239,372
362_others.jpg,574,500,polyp,160,88,303,191
29_affine.jpg,574,500,polyp,256,104,503,319
47_ud.jpg,574,500,polyp,184,248,263,343
117_affine.jpg,574,500,polyp,424,160,511,319
408_affine.jpg,634,499,polyp,136,179,248,399
523_others.jpg,634,499,polyp,528,112,633,207
249_affine.jpg,574,500,polyp,224,144,327,278
241_others.jpg,574,500,polyp,208,144,335,268
401_lr.jpg,634,499,polyp,321,120,471,255
276_others.jpg,574,500,polyp,224,168,559,358
250_lr.jpg,574,500,polyp,136,376,266,471
501_lr.jpg,634,499,polyp,536,353,615,447
514_others.jpg,634,499,polyp,232,208,319,327
455_others.jpg,634,499,polyp,464,135,519,207
184_lr.jpg,574,500,polyp,360,248,455,342
504.jpg,634,499,polyp,80,0,288,191
118_ud.jpg,574,500,polyp,440,160,551,327
333_lr.jpg,574,500,polyp,320,128,573,477
74_others.jpg,574,500,polyp,256,320,327,447
462_lr.jpg,634,499,polyp,72,184,198,319
142_affine.jpg,574,500,polyp,232,328,431,499
510.jpg,634,499,polyp,184,186,263,247
233_lr.jpg,574,500,polyp,296,280,421,454
276.jpg,574,500,polyp,224,170,559,358
562_lr.jpg,634,499,polyp,80,64,431,431
59_ud.jpg,574,500,polyp,152,257,263,376
334_crop.jpg,574,500,polyp,88,89,287,407
300_others.jpg,574,500,polyp,344,216,551,391
175_affine.jpg,574,500,polyp,96,280,230,447
538.jpg,634,499,polyp,218,64,311,135
152_crop.jpg,574,500,polyp,265,264,391,367
308_affine.jpg,574,500,polyp,18,33,455,415
43_others.jpg,574,500,polyp,280,144,375,263
462_others.jpg,634,499,polyp,440,186,558,319
153_crop.jpg,574,500,polyp,236,256,367,351
549_affine.jpg,634,499,polyp,393,401,485,447
483_ud.jpg,634,499,polyp,400,226,471,356
165_ud.jpg,574,500,polyp,120,100,255,214
406_crop.jpg,634,499,polyp,160,232,302,399
223_others.jpg,574,500,polyp,224,368,383,463
24_ud.jpg,574,500,polyp,200,72,375,270
541_others.jpg,634,499,polyp,56,272,215,413
576_others.jpg,634,499,polyp,496,328,526,367
214_others.jpg,574,500,polyp,264,288,391,383
189_crop.jpg,574,500,polyp,264,298,343,415
470.jpg,634,499,polyp,225,52,279,102
188_crop.jpg,574,500,polyp,162,232,223,295
464.jpg,634,499,polyp,370,112,591,295
302.jpg,574,500,polyp,80,24,551,478
547_crop.jpg,634,499,polyp,272,336,391,431
55_ud.jpg,574,500,polyp,200,184,263,255
546_crop.jpg,634,499,polyp,144,344,255,415
458.jpg,634,499,polyp,353,240,390,287
188_lr.jpg,574,500,polyp,280,248,365,319
114_ud.jpg,574,500,polyp,115,168,335,351
495_affine.jpg,634,499,polyp,232,224,559,459
275_crop.jpg,574,500,polyp,208,168,515,335
274_crop.jpg,574,500,polyp,220,130,511,319
182_others.jpg,574,500,polyp,40,248,143,359
513_lr.jpg,634,499,polyp,216,210,319,335
242_lr.jpg,574,500,polyp,248,256,365,375
83_affine.jpg,574,500,polyp,346,320,391,383
169_ud.jpg,574,500,polyp,216,40,359,150
413_lr.jpg,634,499,polyp,296,232,503,415
342_lr.jpg,574,500,polyp,256,9,302,31
114.jpg,574,500,polyp,113,144,335,327
470_lr.jpg,634,499,polyp,352,50,407,102
281_affine.jpg,574,500,polyp,296,152,502,271
321_lr.jpg,574,500,polyp,200,200,573,487
100.jpg,574,500,polyp,448,192,551,438
196_lr.jpg,574,500,polyp,384,120,502,215
46_crop.jpg,574,500,polyp,185,104,271,207
29.jpg,574,500,polyp,400,80,551,300
36_ud.jpg,574,500,polyp,112,48,255,231
395_affine.jpg,634,499,polyp,360,296,633,498
177_ud.jpg,574,500,polyp,216,216,327,310
47_crop.jpg,574,500,polyp,208,161,279,254
491_ud.jpg,634,499,polyp,136,162,256,294
546_ud.jpg,634,499,polyp,96,19,246,99
217_ud.jpg,574,500,polyp,472,153,551,298
17.jpg,574,500,polyp,264,171,423,350
446_ud.jpg,634,499,polyp,144,99,439,367
317_ud.jpg,574,500,polyp,152,16,527,399
384_affine.jpg,634,499,polyp,276,232,327,311
141_lr.jpg,574,500,polyp,40,208,239,455
116.jpg,574,500,polyp,144,201,237,311
349_crop.jpg,574,500,polyp,384,321,479,374
348_crop.jpg,574,500,polyp,312,208,407,263
73_crop.jpg,574,500,polyp,304,248,429,367
290_affine.jpg,574,500,polyp,336,216,573,423
573_crop.jpg,634,499,polyp,448,384,469,414
572_crop.jpg,634,499,polyp,416,290,439,326
499.jpg,634,499,polyp,107,165,415,423
92_affine.jpg,574,500,polyp,352,129,407,167
295_lr.jpg,574,500,polyp,24,168,357,351
209_ud.jpg,574,500,polyp,432,66,503,119
63_lr.jpg,574,500,polyp,144,241,359,486
395_lr.jpg,634,499,polyp,64,80,280,423
122_lr.jpg,574,500,polyp,24,19,194,399
193_others.jpg,574,500,polyp,216,312,343,423
458_ud.jpg,634,499,polyp,353,211,391,257
309_ud.jpg,574,500,polyp,96,40,439,359
8_others.jpg,574,500,polyp,162,160,263,238
328.jpg,574,500,polyp,120,9,463,231
241_crop.jpg,574,500,polyp,209,120,335,247
274_ud.jpg,574,500,polyp,224,162,551,351
314.jpg,574,500,polyp,192,88,535,479
240_crop.jpg,574,500,polyp,200,120,311,263
300.jpg,574,500,polyp,344,217,551,388
425_ud.jpg,634,499,polyp,24,200,567,357
374_ud.jpg,574,500,polyp,145,272,207,335
300_crop.jpg,574,500,polyp,280,224,463,391
166_crop.jpg,574,500,polyp,184,336,295,439
305_ud.jpg,574,500,polyp,104,16,543,439
454_ud.jpg,634,499,polyp,176,33,239,87
567_others.jpg,634,499,polyp,330,80,432,175
299_lr.jpg,574,500,polyp,24,200,262,364
167_crop.jpg,574,500,polyp,160,394,247,495
205_ud.jpg,574,500,polyp,348,195,430,239
554_ud.jpg,634,499,polyp,208,80,447,238
301_crop.jpg,574,500,polyp,65,145,415,487
205_others.jpg,574,500,polyp,349,256,431,303
232_others.jpg,574,500,polyp,104,304,231,454
550_others.jpg,634,499,polyp,360,376,439,431
311_others.jpg,574,500,polyp,136,96,551,479
164_affine.jpg,574,500,polyp,0,256,143,367
153_lr.jpg,574,500,polyp,150,248,303,367
378_ud.jpg,574,500,polyp,169,272,239,327
248.jpg,574,500,polyp,208,256,319,375
473_others.jpg,634,499,polyp,200,114,270,199
278_ud.jpg,574,500,polyp,288,241,551,375
529_ud.jpg,634,499,polyp,258,232,382,279
12_lr.jpg,574,500,polyp,464,328,565,462
319_affine.jpg,574,500,polyp,232,3,503,423
506.jpg,634,499,polyp,16,360,101,463
65_others.jpg,574,500,polyp,280,200,471,423
260.jpg,574,500,polyp,208,256,319,375
432_crop.jpg,634,499,polyp,288,200,455,471
444_others.jpg,634,499,polyp,152,153,431,407
274.jpg,574,500,polyp,224,146,551,334
326_others.jpg,574,500,polyp,80,8,423,175
512.jpg,634,499,polyp,216,224,287,286
153_affine.jpg,574,500,polyp,128,240,278,383
267_others.jpg,574,500,polyp,328,168,383,239
505_others.jpg,634,499,polyp,72,0,287,198
209_crop.jpg,574,500,polyp,432,361,495,415
130_lr.jpg,574,500,polyp,81,136,343,407
258_affine.jpg,574,500,polyp,176,280,287,423
532_others.jpg,634,499,polyp,216,144,373,199
71_lr.jpg,574,500,polyp,56,24,133,127
287_lr.jpg,574,500,polyp,25,168,359,359
250_others.jpg,574,500,polyp,307,376,439,471
392_crop.jpg,634,499,polyp,184,266,239,351
411_others.jpg,634,499,polyp,111,288,279,415
419_affine.jpg,634,499,polyp,384,355,503,431
373_others.jpg,574,500,polyp,144,161,199,215
393_crop.jpg,634,499,polyp,248,121,415,444
106_affine.jpg,574,500,polyp,74,288,287,499
344_others.jpg,574,500,polyp,280,25,371,79
366_ud.jpg,574,500,polyp,144,274,239,343
437_ud.jpg,634,499,polyp,296,33,359,106
131_affine.jpg,574,500,polyp,160,217,359,407
266_ud.jpg,574,500,polyp,192,36,303,174
426_others.jpg,634,499,polyp,16,112,559,263
139_others.jpg,574,500,polyp,360,218,551,479
90_ud.jpg,574,500,polyp,295,216,359,271
111_crop.jpg,574,500,polyp,361,120,487,391
377_crop.jpg,574,500,polyp,240,152,295,207
284_others.jpg,574,500,polyp,282,360,487,479
376_crop.jpg,574,500,polyp,152,169,207,230
110_crop.jpg,574,500,polyp,409,256,511,479
462_ud.jpg,634,499,polyp,440,176,559,311
333_ud.jpg,574,500,polyp,0,23,254,375
118_lr.jpg,574,500,polyp,24,168,135,343
184_ud.jpg,574,500,polyp,112,160,207,247
59_lr.jpg,574,500,polyp,312,120,423,246
562_ud.jpg,634,499,polyp,200,65,552,431
233_ud.jpg,574,500,polyp,152,48,279,220
398_affine.jpg,634,499,polyp,384,172,533,392
165_lr.jpg,574,500,polyp,312,288,454,399
483_lr.jpg,634,499,polyp,160,144,235,271
444_crop.jpg,634,499,polyp,149,204,367,431
24_lr.jpg,574,500,polyp,192,232,373,423
275.jpg,574,500,polyp,216,168,551,351
513.jpg,634,499,polyp,312,210,415,335
106_lr.jpg,574,500,polyp,200,288,503,486
47_lr.jpg,574,500,polyp,312,160,391,255
261.jpg,574,500,polyp,264,211,367,327
249.jpg,574,500,polyp,264,211,367,327
183_crop.jpg,574,500,polyp,16,296,87,391
401_ud.jpg,634,499,polyp,160,240,311,376
187_affine.jpg,574,500,polyp,264,88,367,150
182_crop.jpg,574,500,polyp,144,264,223,341
501_ud.jpg,634,499,polyp,16,48,95,145
250_ud.jpg,574,500,polyp,304,29,439,119
301.jpg,574,500,polyp,88,144,487,479
458_others.jpg,634,499,polyp,353,240,390,287
147_others.jpg,574,500,polyp,360,248,495,430
332_affine.jpg,574,500,polyp,104,96,439,479
467.jpg,634,499,polyp,170,184,359,399
79_others.jpg,574,500,polyp,256,200,366,263
71_affine.jpg,574,500,polyp,0,0,0,0
473.jpg,634,499,polyp,202,114,270,199
315.jpg,574,500,polyp,208,120,495,479
450_affine.jpg,634,499,polyp,185,215,230,249
467_affine.jpg,634,499,polyp,144,105,270,367
46_affine.jpg,574,500,polyp,202,128,295,238
178_affine.jpg,574,500,polyp,264,200,387,311
196_ud.jpg,574,500,polyp,72,288,191,379
170_others.jpg,574,500,polyp,183,320,367,471
305_affine.jpg,574,500,polyp,152,40,567,499
329.jpg,574,500,polyp,152,8,495,223
321_ud.jpg,574,500,polyp,0,16,375,303
470_ud.jpg,634,499,polyp,224,394,279,447
544_affine.jpg,634,499,polyp,128,346,271,498
226_affine.jpg,574,500,polyp,312,272,479,405
211_affine.jpg,574,500,polyp,112,480,175,499
36_lr.jpg,574,500,polyp,320,272,462,455
491_lr.jpg,634,499,polyp,377,201,495,335
219_others.jpg,574,500,polyp,288,264,453,399
573_affine.jpg,634,499,polyp,384,385,415,413
159_crop.jpg,574,500,polyp,224,304,311,383
177_lr.jpg,574,500,polyp,248,192,350,287
55_lr.jpg,574,500,polyp,312,240,375,319
432_affine.jpg,634,499,polyp,272,256,569,477
358_others.jpg,574,500,polyp,216,184,263,223
504_crop.jpg,634,499,polyp,96,64,280,223
125_others.jpg,574,500,polyp,304,176,551,486
117.jpg,574,500,polyp,464,176,551,335
114_lr.jpg,574,500,polyp,240,144,463,327
188_ud.jpg,574,500,polyp,208,179,287,247
505_crop.jpg,634,499,polyp,168,0,351,159
97_crop.jpg,574,500,polyp,200,265,285,349
367_affine.jpg,574,500,polyp,64,136,135,206
24_affine.jpg,574,500,polyp,288,304,463,495
96_crop.jpg,574,500,polyp,264,257,350,326
405_affine.jpg,634,499,polyp,64,216,183,423
242_ud.jpg,574,500,polyp,208,120,319,247
513_ud.jpg,634,499,polyp,312,160,415,286
244_affine.jpg,574,500,polyp,216,338,342,415
342_ud.jpg,574,500,polyp,272,464,317,495
413_ud.jpg,634,499,polyp,128,89,335,263
169_lr.jpg,574,500,polyp,216,352,359,463
526_affine.jpg,634,499,polyp,299,393,352,493
511_affine.jpg,634,499,polyp,105,218,191,287
236_crop.jpg,574,500,polyp,145,280,247,439
273_affine.jpg,574,500,polyp,400,272,471,399
519_others.jpg,634,499,polyp,448,96,559,182
237_crop.jpg,574,500,polyp,200,184,382,383
132_crop.jpg,574,500,polyp,361,256,478,391
132_lr.jpg,574,500,polyp,64,224,181,407
441_others.jpg,634,499,polyp,328,128,486,325
319_ud.jpg,574,500,polyp,216,16,551,415
448_ud.jpg,634,499,polyp,104,280,223,359
385_lr.jpg,634,499,polyp,336,240,385,335
60_others.jpg,574,500,polyp,136,161,215,255
219_ud.jpg,574,500,polyp,288,100,454,239
68_affine.jpg,574,500,polyp,256,288,407,439
323_others.jpg,574,500,polyp,1,8,247,471
548_ud.jpg,634,499,polyp,91,48,215,111
133_crop.jpg,574,500,polyp,344,216,439,374
73_lr.jpg,574,500,polyp,100,240,231,407
449_affine.jpg,634,499,polyp,128,320,182,383
285_lr.jpg,574,500,polyp,91,328,333,479
12.jpg,574,500,polyp,8,328,111,462
314_others.jpg,574,500,polyp,192,88,535,479
161_affine.jpg,574,500,polyp,216,138,335,214
169_others.jpg,574,500,polyp,216,352,358,463
57_others.jpg,574,500,polyp,96,144,207,271
476_others.jpg,634,499,polyp,142,256,199,310
364_ud.jpg,574,500,polyp,152,288,247,351
113.jpg,574,500,polyp,152,169,415,403
237_others.jpg,574,500,polyp,168,168,367,407
107.jpg,574,500,polyp,48,299,321,478
264_ud.jpg,574,500,polyp,144,144,191,271
535_ud.jpg,634,499,polyp,217,360,318,447
92_ud.jpg,574,500,polyp,392,241,454,288
555_others.jpg,634,499,polyp,150,136,407,351
562_others.jpg,634,499,polyp,200,65,558,431
467_crop.jpg,634,499,polyp,168,217,326,423
200_others.jpg,574,500,polyp,216,176,303,247
134_affine.jpg,574,500,polyp,392,353,573,499
349_affine.jpg,574,500,polyp,472,264,573,335
423_others.jpg,634,499,polyp,48,118,567,319
414_others.jpg,634,499,polyp,88,241,327,436
307_ud.jpg,574,500,polyp,152,84,543,398
35_others.jpg,574,500,polyp,200,225,383,415
488.jpg,634,499,polyp,40,240,208,439
376_others.jpg,574,500,polyp,176,160,239,223
207_ud.jpg,574,500,polyp,344,162,455,215
556_ud.jpg,634,499,polyp,145,104,415,311
311.jpg,574,500,polyp,136,96,551,479
477.jpg,634,499,polyp,169,152,231,214
463.jpg,634,499,polyp,442,128,631,303
255_others.jpg,574,500,polyp,264,208,367,327
305.jpg,574,500,polyp,104,59,543,479
151_lr.jpg,574,500,polyp,264,168,415,303
339.jpg,574,500,polyp,88,8,431,359
500_others.jpg,634,499,polyp,112,144,431,420
297_lr.jpg,574,500,polyp,24,152,309,335
61_lr.jpg,574,500,polyp,24,256,125,399
397_lr.jpg,634,499,polyp,64,168,263,452
295_affine.jpg,574,500,polyp,168,8,551,215
287_crop.jpg,574,500,polyp,196,170,479,311
286_crop.jpg,574,500,polyp,232,304,573,479
265.jpg,574,500,polyp,433,176,487,287
80_ud.jpg,574,500,polyp,280,304,359,367
527_ud.jpg,634,499,polyp,288,280,407,351
381_affine.jpg,634,499,polyp,304,233,350,342
276_ud.jpg,574,500,polyp,224,137,559,327
503.jpg,634,499,polyp,39,321,101,398
389_others.jpg,634,499,polyp,176,287,223,358
271.jpg,574,500,polyp,144,228,191,350
427_ud.jpg,634,499,polyp,0,256,569,415
376_ud.jpg,574,500,polyp,176,280,239,335
259.jpg,574,500,polyp,307,376,439,471
26_crop.jpg,574,500,polyp,194,184,295,247
527_crop.jpg,634,499,polyp,305,120,399,190
526_crop.jpg,634,499,polyp,416,330,471,399
544_ud.jpg,634,499,polyp,88,88,255,230
215_ud.jpg,574,500,polyp,232,128,367,222
444_ud.jpg,634,499,polyp,152,88,431,343
315_ud.jpg,574,500,polyp,208,16,495,380
389_lr.jpg,634,499,polyp,408,286,458,358
481_affine.jpg,634,499,polyp,272,93,343,190
196_others.jpg,574,500,polyp,72,120,191,215
539_ud.jpg,634,499,polyp,168,112,343,277
268_ud.jpg,574,500,polyp,104,184,151,303
215_crop.jpg,574,500,polyp,264,248,359,319
143_lr.jpg,574,500,polyp,24,208,127,455
439_ud.jpg,634,499,polyp,320,164,479,346
97_affine.jpg,574,500,polyp,376,225,487,295
368_ud.jpg,574,500,polyp,152,280,230,343
214_crop.jpg,574,500,polyp,264,328,367,406
214_affine.jpg,574,500,polyp,232,264,351,359
458_crop.jpg,634,499,polyp,336,224,368,265
576_affine.jpg,634,499,polyp,450,275,483,303
459_crop.jpg,634,499,polyp,313,264,351,311
57_lr.jpg,574,500,polyp,360,144,479,271
541_affine.jpg,634,499,polyp,208,472,352,498
116_lr.jpg,574,500,polyp,336,200,429,311
549_others.jpg,634,499,polyp,329,304,412,359
223_affine.jpg,574,500,polyp,176,344,302,455
43_affine.jpg,574,500,polyp,337,168,471,271
308_others.jpg,574,500,polyp,8,88,463,487
462_affine.jpg,634,499,polyp,496,384,633,491
175_others.jpg,574,500,polyp,224,264,359,383
300_affine.jpg,574,500,polyp,392,200,573,381
51_crop.jpg,574,500,polyp,216,248,255,303
142_others.jpg,574,500,polyp,335,209,527,455
240_ud.jpg,574,500,polyp,112,232,255,391
511_ud.jpg,634,499,polyp,232,64,311,129
340_ud.jpg,574,500,polyp,0,16,415,287
411_ud.jpg,634,499,polyp,111,80,279,214
455_affine.jpg,634,499,polyp,384,0,450,71
50_crop.jpg,574,500,polyp,152,241,206,293
74_affine.jpg,574,500,polyp,256,248,327,358
550_crop.jpg,634,499,polyp,344,336,422,375
49_lr.jpg,574,500,polyp,256,216,383,351
